census_code,gnis_feature_id,latitude,longitude,name,pce_reporting_id,aea_energy_region_id,aea_energy_region,alaska_native_regional_corporation_id,alaska_native_regional_corporation_name,census_area_id,census_area_census_code,census_area_county_code,census_area_gnis_feature_id,census_area_historical,census_area_name,census_area_notes
78240.0,1411060,60.5337752,-165.1036627,Toksook Bay,331700.0,2.0,Lower Yukon-Kuskokwim,6.0,Calista Corporation,4,99050,50,1419966,False,Bethel Census Area,
78297.0,1865569,62.0838889,-146.0702778,Tolsona,,7.0,Copper River/Chugach,,,25,99261,261,1419984,False,Valdez-Cordova Census Area,
78350.0,1411105,61.6558333,-145.1752778,Tonsina,,7.0,Copper River/Chugach,,,25,99261,261,1419984,False,Valdez-Cordova Census Area,
78680.0,1417100,62.3166667,-150.2313889,Trapper Creek,,5.0,Railbelt,,,16,99170,170,1419976,False,Matanuska-Susitna Borough,
78790.0,1411295,61.1025,-160.9616667,Tuluksak,332710.0,2.0,Lower Yukon-Kuskokwim,6.0,Calista Corporation,4,99050,50,1419966,False,Bethel Census Area,
79120.0,1411324,60.3430556,-162.6630556,Tuntutuliak,332720.0,2.0,Lower Yukon-Kuskokwim,6.0,Calista Corporation,4,99050,50,1419966,False,Bethel Census Area,
79230.0,1410644,60.5855556,-165.2558333,Tununak,331710.0,2.0,Lower Yukon-Kuskokwim,6.0,Calista Corporation,4,99050,50,1419966,False,Bethel Census Area,
79780.0,1416737,59.0791667,-160.275,Twin Hills,332730.0,10.0,Bristol Bay,5.0,Bristol Bay Native Corporation,7,99070,70,1419968,False,Dillingham Census Area,"Part taken to create the new Lake and Peninsula Borough (02-164) effective April 24, 1989; 1980 detached population: 1,384."
79830.0,1397685,64.8722222,-147.0383333,Two Rivers,,5.0,Railbelt,,,8,99090,90,1419969,False,Fairbanks North Star Borough,
79890.0,1414206,61.0680556,-151.1369444,Tyonek,,5.0,Railbelt,10.0,"Koniag, Incorporated",12,99122,122,1419972,False,Kenai Peninsula Borough,
,1897130,57.7667,-153.4,Uganik,,,,,,14,99150,150,1419974,False,Kodiak Island Borough,
80100.0,1411486,57.5130556,-157.3975,Ugashik,,,,5.0,Bristol Bay Native Corporation,15,99164,164,1419975,False,Lake and Peninsula Borough,"Created from part of the Dillingham Census Area (02-070) effective April 24, 1989; 1980 population: 1,384."
80330.0,1411511,60.4996523,-165.1988597,Umkumiute,,,,6.0,Calista Corporation,4,99050,50,1419966,False,Bethel Census Area,
80660.0,1411517,63.8730556,-160.7880556,Unalakleet,332850.0,9.0,Bering Straits,4.0,Bering Straits Native Corporation,17,99180,180,1419977,False,Nome Census Area,
80770.0,1419424,53.8736111,-166.5366667,Unalaska,332860.0,3.0,Aleutians,2.0,Aleut Corporation,2,99016,16,1419965,False,Aleutians West Census Area,"Created from the remainder of the former Aleutian Islands Census Area (02-010) when the new Aleutians East Borough (02-013) was created effective October 23, 1987; 1980 population: 6,125."
80880.0,1419430,55.1840915,-160.5050438,Unga,,,,2.0,Aleut Corporation,1,99013,13,1419964,False,Aleutians East Borough,"Created from part of the former Aleutian Islands Census Area (02-010) effective October 23, 1987. The remainder of the former Aleutian Islands Census Area was established as the new Aleutians West Census Area (02-016); 1980 population: 1,643."
81980.0,1411608,57.6377778,-153.9994444,Uyak,,,,,,14,99150,150,1419974,False,Kodiak Island Borough,
82200.0,1412465,61.1308333,-146.3483333,Valdez,,7.0,Copper River/Chugach,7.0,Chugach Alaska Corporation,25,99261,261,1419984,False,Valdez-Cordova Census Area,
82420.0,1411644,67.0138889,-146.4186111,Venetie,332880.0,6.0,Yukon-Koyukuk/Upper Tanana,,,29,99290,290,1419987,False,Yukon-Koyukuk Census Area,"Part taken to create the new Denali Borough (02-068) effective December 7, 1990; 1990 detached population: 1,682."
82750.0,1411728,70.6369444,-160.0383333,Wainwright,332410.0,11.0,North Slope,3.0,Arctic Slope Regional Corporation,18,99185,185,1419978,False,North Slope Borough,"Unpopulated part plus all of the former Kobuk Census Area (02-140) taken to create the new Northwest Arctic Borough (02-188) effective June 2, 1986."
82860.0,1404755,65.6091667,-168.0875,Wales,331730.0,9.0,Bering Straits,4.0,Bering Straits Native Corporation,17,99180,180,1419977,False,Nome Census Area,
82970.0,1415612,55.4119444,-131.7227778,Ward Cove,,,,,,13,99130,130,1419973,False,Ketchikan Gateway Borough,"Annexed a substantial portion of the former Prince of Wales-Outer Ketchikan Census Area (02-201), including most of the area known as Outer Ketchikan effective May 19, 2008; estimated added population: 7. As a result, the remaining area of the former Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area (02-198)."
83080.0,1411788,61.5813889,-149.4394444,Wasilla,,5.0,Railbelt,,,16,99170,170,1419976,False,Matanuska-Susitna Borough,
84000.0,1744590,56.1152778,-133.1208333,Whale Pass,331230.0,4.0,Southeast,,,21,99198,198,1419980,False,Prince of Wales-Hyder Census Area,"Created from the remainder of the former Prince of Wales-Outer Ketchikan Census Area (02-201) after part (Outer Ketchikan area) was annexed by Ketchikan Gateway Borough (02-130) effective May 19, 2008, and part (Meyers Chuck area) included in the new Wrangell City and Borough effective June 1, 2008; estimated population: 6,115. Prince of Wales-Hyder Census Area (02-198) added part of the former Petersburg Census Area (02-195) effective January 3, 2013; estimated added population 613."
84070.0,1411989,64.6813889,-163.4055556,White Mountain,332890.0,9.0,Bering Straits,4.0,Bering Straits Native Corporation,17,99180,180,1419977,False,Nome Census Area,
84120.0,2582719,64.1528375,-145.9064053,Whitestone,,5.0,Railbelt,,,24,99240,240,1419983,False,Southeast Fairbanks Census Area,"Unpopulated part taken to create the new Denali Borough (02-068) effective December 7, 1990."
84200.0,1866976,58.0711111,-135.4297222,Whitestone Logging Camp,,,,,,10,33390,105,2371430,False,Hoonah-Angoon Census Area,"Created from the remainder of the former Skagway-Hoonah-Angoon Census Area (02-232) when the new Skagway Municipality (02-230) was created effective June 20, 2007; population: 2,574. Part taken to create new Petersburg Borough (02-195) effective January 3, 2013; estimated detached population: 1."
84510.0,1415757,60.7730556,-148.6838889,Whittier,,5.0,Railbelt,7.0,Chugach Alaska Corporation,25,99261,261,1419984,False,Valdez-Cordova Census Area,
85280.0,1417146,61.7472222,-150.0375,Willow,,5.0,Railbelt,,,16,99170,170,1419976,False,Matanuska-Susitna Borough,
85290.0,1412074,61.8197222,-145.2122222,Willow Creek,,7.0,Copper River/Chugach,,,25,99261,261,1419984,False,Valdez-Cordova Census Area,
85610.0,1414284,67.41,-150.1075,Wiseman,,,,,,29,99290,290,1419987,False,Yukon-Koyukuk Census Area,"Part taken to create the new Denali Borough (02-068) effective December 7, 1990; 1990 detached population: 1,682."
85680.0,1866977,57.6822222,-152.6686111,Womens Bay,,1.0,Kodiak,,,14,99150,150,1419974,False,Kodiak Island Borough,
-188.0,2575186,57.781737,-152.349075,Woody Island,,,,10.0,"Koniag, Incorporated",14,99150,150,1419974,False,Kodiak Island Borough,
86380.0,1415843,56.4708333,-132.3766667,Wrangell,,4.0,Southeast,,,27,99275,275,2516402,False,Wrangell City and Borough,"Created from part of the former Wrangell-Petersburg Census Area (02-280) and part of Prince of Wales-Outer Ketchikan Census Area (02-201) (Meyers Chuck area) effective June 1, 2008; estimated population: 2,448. The remainder of the former Wrangell-Petersburg Census Area was established as the new Petersburg Census Area (02-195) effective June 1, 2008."
86490.0,1415858,59.5469444,-139.7272222,Yakutat,332900.0,4.0,Southeast,12.0,Sealaska Corporation,28,99282,282,1419986,False,Yakutat City and Borough,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725."
